service_id,service_name,common_name,action_name,service_link,department_id,department_name,is_new,service_type,is_active,is_paid_service,service_desc,how_to_apply,eligibility_criteria,required_doc
275,Apply - Grievance to CMO,CMO Grievance,Apply - Grievance to CMO,https://bsk.wb.gov.in/cmogrivance,5,CMO Department,0,F,1,f,"Effective monitoring and timely redressal of citizen’s grievances addressed to the Honourable Chief Minister, West Bengal in order to ensure an efficient, responsive, accountable and transparent administration","Type ‘cmo.wb.gov.in’ on the address bar of the browser and press . The homepage of the CMO Grievance Cell Portal will appear o Click on the “Login button” at the top right corner. Enter registered mobile number and captcha value. Click on “Send OTP” o Enter the OTP received and Click on “Verify OTP”. OTP is valid till ‘send OTP’ is pressed subsequently, in such case, old OTP shall be overwritten. o On successful log in, DEO’s account shall open and click to “Grievance online’ and ‘Entry of Grievance’ then “Grievance Registration Form” shall open. All the personal and communication details of the applicant are required to be filled in the “Grievance Registration Form”. Followed by grievance details are required to be filled up. First grievance category has to be selected from drop down menu, which is fitting most. Summary of the grievance and required action are required to be filled up.",Any resident of West Bengal,"If any supporting document has been provided by the complainant, it has to be scanned and uploaded."
276,Search - Gitanjali Scheme Information,Housing,Search - Gitanjali Scheme Information,https://www.wbhousing.gov.in/pages/display/7-scheme,16,Housing Department,0,I,1,f,It aims to provide shelter to the people belonging to EWS category and having no habitable dwelling units.,Beneficiaries are selected by concerned District Magistrate through BDOs in an offline process,People having family income of Rs 6000/- per month or less.,"i) Income information, ii) Identity proof (voter ID/ Aadhar ID/PAN/ or any other valid information)"
290,Search - Admit Card Download & Printing for VOCLET,VOCLET,Search - Admit Card Download & Printing for VOCLET,https://sctvesd.wb.gov.in/api_rest_server/bsk/bsk_response/online_application_response,31,"Technical Education, Training & Skill Development Department",0,P,1,t,To permit the applicants in entering the examination centres and to sit in a particular place of an examination hall.,Asper guideline issued by Council (only online).,Merit-listed candidates who are eligible and seeking admission in 2nd year of Diploma courses of different Polytechnics of West Bengal.,""
383,Renewal - Fertilizer License,Fertilizer License,Renewal - Fertilizer License,https://agriinput.matirkatha.net/bsk/bsk_farmers,2,Agriculture Department,0,P,1,t,"","","",""
281,Apply - Pay Now Rent of Flats of Government Housing,Housing,Apply - Pay Now Rent of Flats of Government Housing,https://wbhousing.gov.in/erent/,16,Housing Department,0,P,1,t,"To facilitate the tenants for online payment of rent of  flats of different Government Housing Estates.
","Allottees have to submit their mobile number along with the allotment order for registering their mobile number. Online payment of rent of  flats can be done through https://wbhousing.gov.in/erent/ via GRIPS in a OTP based manner.
","Allottees of flats of Government Housing Estates.
","Allotment order for government housing estates.
"
282,Search - Working Women Hostel Information,Housing,Search - Working Women Hostel Information ,https://wbhousing.gov.in/womenshostel,16,Housing Department,0,I,1,f,It aims to provide seats/ accommodation in single/multi-seated room/dormitory in different Hostels in Kolkata meant for the working women who have no residence in the city of their workplace.,Prescribed Forms may be downloaded from the Department’sWebsite(www.wbhousing.gov.in)and to be submitted duly filled in to the Authority at Housing Department.,"Any working woman under the age of 60 (sixty) years, employed either in Central Govt/ State Govt/ Public Sector Undertaking / Private Ltd Company and earning not less than Rs. 5000/ per month duly certified by her employer will be treated as a working woman. Women not employed as specified above are not eligible.","(I) Application Form [Form –‘A’] (II) Duly certified Employer’s Certificate and Character Certificate (III) Revised Declaration by allottee (IV) Aadhar Card , (V) Voter Card, (VI) Pay Slip and (VII) A Physician’s Certificate for physical fitness of applicant."
289,Search - Admit Card download & Printing for JEXPO,JEXPO,Search - Admit Card download & Printing for JEXPO,https://sctvesd.wb.gov.in/api_rest_server/bsk/bsk_response/online_application_response,31,"Technical Education, Training & Skill Development Department",0,F,1,f,It enables obtaining printout of the admit card of JEXPO,As per guideline issued by Council (only online).,Listed candidates who are eligible and seeking admission in Polytechnics of West Bengal.,""
384,Search - Fertilizer License Status ,Fertilizer License,Search - Fertilizer License Status ,https://agriinput.matirkatha.net/bsk/bsk_farmers,2,Agriculture Department,0,I,1,f,"","","",""
291,Apply - Post-Matric Scholarship Under Talent Support Programme (TSP) Application ,Scholarship,Apply - Post-Matric Scholarship Under Talent Support Programme (TSP) Application ,https://www.wbminorityaffairs.in,24,Minority Affairs & Madrasah Education Department,0,F,1,f,It aims to prevent drop-out of the students who are eager to continue higher education but could not perform better in earlier examination because of social and educational constraint.,"Online application can be filled by login to www. wbmdfcscholarship.in. There is no provision for making any offline application. After submission of application, the applicant is required to download a printout of acknowledgement and submit the same with the requisite documents to their institute.","Students pursuing Higher Secondary, Graduation, Post-Graduation, M.Phill, Ph.D. etc except professional and technical courses are eligible. Institute must be located in West Bengal",Print out of application form duly signed by the applicant and photo copy of his bank passbook containing Bank accounts number and IFSC code
293,Apply - Farm Mechanisation,Farm Mechanisation,Apply - Farm Mechanisation,https://wbfms.wb.gov.in/,2,Agriculture Department,1,F,1,f,The service is related to financial support for Farm Mechanization (FSSM).,Only online application will be received after publication regarding the same in state-level daily newspapers as well as on www.matirkatha.net portal of the Government of West Bengal. Print copy of online application with requisite documents will be submitted to the block office within a stipulated date. Offline application will also be allowed to aid farmers for OTA-SFI only. Such offline applications will be uploaded on online portal for further processing.,"Individual farmers, Members of Primary Agriculture Cooperative Societies (PACS), Joint Liability Groups (JLG), Farmer Producer Organisation (FPO), Farmer Interest Group (FIG), Self Help Group (SHG) belonging to Small and Marginal Farmers’ category [including Cluster of SHGs] and Krishak Sangha who have not availed any benefit under the mechanisation schemes (OTA-SFI/FSSM/CHC) within the last five years and the last three years for FSSM and OTA-SFI, respectively. Minimum land holding of 1.5 and1.5 acres by the applicant will be required for purchase of power tiller and solar pump sets, respectively, in FSSM.","Proof of citizenship, proof of bank account, photo, proof of land documents (for power tiller, solar pump), etc."
295,Apply - Merit Scholarship Examination (NMMSE),School,Apply - Merit Scholarship Examination (NMMSE),https://www.education.gov.in/sites/upload_files/mhrd/files/,29,School Education Department,0,F,1,f,It aims to arrest the drop out of the students studying in class VIII in all recognised schools of West Bengal Board including Madrasah through an examination procedure and encourage them to continue theirstudiesat secondary stage. The said examination is being held usually in the month of November every year all over West Bengal.,Willing applicants may apply through online application process in scholarships portal (www. Scholarships.wbsed.gov.in) in a stipulated period of time to sit for the examination,"The students shall have minimum of 55% marks or equivalent grade in Class VII examination for appearing in selection test for award of scholarship (Relaxable by 5% for SC/ST). Students whose parental income from all sources is not more than Rs. 1,50,000/- per annum are eligible to avail the scholarships.",o Parents income certificate o Marksheet of Class VII o Caste Certificate (If Applicable) o Birth Certificate o Aadhar Card
